index,success,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date,popularity,artist,track,country,indie,other,minutes,rap/hip-hop,rock,edm,jazz,pop
XXXTENTACION: BAD!,1,6.43,78.0,49.2,3.1300000000000003,5,17.4,-3.4,0,6.710000000000001,143.983,37.4,2018-12-07,40,XXXTENTACION,BAD!,0,0,0,1.5707666666666666,1,0,0,0,0
XXXTENTACION: STARING AT THE SKY,1,13.4,55.7,33.8,0.184,5,14.000000000000002,-9.892000000000001,1,2.5700000000000003,140.935,68.9,2018-12-07,37,XXXTENTACION,STARING AT THE SKY,0,0,0,1.4187333333333334,1,0,0,0,0
XXXTENTACION: One Minute (feat. Kanye West & Travis Barker),1,0.716,57.3,63.0,0.0,11,9.62,-4.289,1,19.5,113.01899999999999,89.4,2018-12-07,37,XXXTENTACION,One Minute (feat. Kanye West & Travis Barker),0,0,0,3.2959833333333335,1,0,0,0,0
XXXTENTACION: difference (interlude),1,94.9,59.3,6.68,0.00131,11,19.4,-15.267999999999999,0,7.22,102.456,19.0,2018-12-07,39,XXXTENTACION,difference (interlude),0,0,0,1.2829,1,0,0,0,0
XXXTENTACION: I don’t let go,1,55.1,82.3,24.4,7.449999999999999,1,15.0,-9.446,0,9.42,80.002,43.4,2018-12-07,41,XXXTENTACION,I don’t let go,0,0,0,2.0271666666666666,1,0,0,0,0
XXXTENTACION: what are you so afraid of,1,77.4,63.9,31.2,46.9,0,8.57,-9.902000000000001,1,3.01,103.369,34.7,2018-12-07,41,XXXTENTACION,what are you so afraid of,0,0,0,2.5128166666666667,1,0,0,0,0
Dami Im: Feeling Good,0,13.200000000000001,30.2,49.0,0.0,9,10.8,-6.725,0,6.68,77.64699999999999,44.5,2018-03-23,18,Dami Im,Feeling Good,0,0,0,3.9268833333333335,0,0,0,0,1
Dami Im: I Hear a Song,0,18.2,66.2,63.0,0.0,6,12.1,-6.131,0,6.79,112.069,55.1,2018-03-23,14,Dami Im,I Hear a Song,0,0,0,2.74,0,0,0,0,1
Dami Im: I Say a Little Prayer,0,25.2,72.8,68.6,0.0,7,8.03,-6.529,1,4.5600000000000005,131.887,57.10000000000001,2018-03-23,16,Dami Im,I Say a Little Prayer,0,0,0,3.69445,0,0,0,0,1
Dami Im: Summertime,0,57.99999999999999,60.4,62.4,0.00701,5,15.0,-7.3839999999999995,0,6.22,104.045,34.0,2018-03-23,12,Dami Im,Summertime,0,0,0,3.532216666666667,0,0,0,0,1
Dami Im: My Funny Valentine,0,93.5,45.0,12.1,0.00207,9,10.8,-11.102,0,3.85,130.6,22.4,2018-03-23,12,Dami Im,My Funny Valentine,0,0,0,3.82045,0,0,0,0,1
Dami Im: Love On Top,0,30.4,65.7,71.1,0.0,2,43.1,-5.307,0,7.779999999999999,93.971,54.29999999999999,2018-03-23,15,Dami Im,Love On Top,0,0,0,3.8268833333333334,0,0,0,0,1
Dami Im: You Don't Have to Say You Love Me,0,83.3,41.2,27.399999999999995,0.0,2,7.7700000000000005,-8.494,0,3.2199999999999998,139.808,22.9,2018-03-23,13,Dami Im,You Don't Have to Say You Love Me,0,0,0,3.8211166666666667,0,0,0,0,1
Dami Im: Come Away With Me,0,96.2,46.0,13.3,0.026899999999999997,0,11.2,-11.332,1,3.53,108.75299999999999,24.9,2018-03-23,12,Dami Im,Come Away With Me,0,0,0,3.1966666666666668,0,0,0,0,1
Dami Im: Cry Me a River,0,67.8,50.5,44.3,0.000562,5,10.0,-9.257,0,5.6899999999999995,81.936,34.8,2018-03-23,11,Dami Im,Cry Me a River,0,0,0,4.197783333333334,0,0,0,0,1
Dami Im: I Can't Make You Love Me,0,69.3,67.0,34.9,0.00127,10,9.66,-9.649,1,3.2099999999999995,128.031,31.7,2018-03-23,12,Dami Im,I Can't Make You Love Me,0,0,0,4.382666666666666,0,0,0,0,1
Dami Im: God Bless the Child,0,51.800000000000004,37.8,44.6,0.00125,11,30.8,-7.73,0,5.19,203.46200000000002,24.6,2018-03-23,9,Dami Im,God Bless the Child,0,0,0,4.668216666666667,0,0,0,0,1
Dami Im: Autumn Leaves,0,95.2,38.8,5.41,0.0916,11,11.3,-12.469000000000001,0,3.7699999999999996,127.78299999999999,17.2,2018-03-23,13,Dami Im,Autumn Leaves,0,0,0,3.977116666666667,0,0,0,0,1
Dami Im: Round Midnight,0,80.1,44.9,21.4,0.0,10,10.8,-10.124,0,3.2399999999999998,126.385,12.1,2018-03-23,9,Dami Im,Round Midnight,0,0,0,4.480216666666666,0,0,0,0,1
Dami Im: Like a Cello,0,48.9,65.4,54.89999999999999,0.0,10,11.2,-5.751,1,4.8,107.992,65.0,2018-03-23,11,Dami Im,Like a Cello,0,0,0,3.037333333333333,0,0,0,0,1
George Ezra: Pretty Shining People,0,14.000000000000002,58.4,72.6,0.0,1,9.84,-4.604,1,3.71,106.979,39.8,2018-03-23,70,George Ezra,Pretty Shining People,0,0,0,3.540783333333333,0,0,0,0,1
George Ezra: Don't Matter Now,0,23.9,63.4,85.4,0.000736,4,33.5,-2.698,1,5.25,95.01100000000001,83.4,2018-03-23,62,George Ezra,Don't Matter Now,0,0,0,2.934816666666667,0,0,0,0,1
George Ezra: Get Away,0,9.120000000000001,69.1,89.6,0.0,7,12.4,-4.882,1,7.960000000000001,140.069,94.0,2018-03-23,60,George Ezra,Get Away,0,0,0,2.5723666666666665,0,0,0,0,1
George Ezra: Shotgun,0,28.6,67.2,73.5,0.0,5,24.2,-4.7330000000000005,1,4.569999999999999,115.741,75.4,2018-03-23,80,George Ezra,Shotgun,0,0,0,3.3547833333333332,0,0,0,0,1
George Ezra: Paradise,0,20.9,64.2,88.1,0.0,11,21.0,-3.537,1,3.93,138.03,91.3,2018-03-23,73,George Ezra,Paradise,0,0,0,3.70075,0,0,0,0,1
George Ezra: All My Love,0,13.5,44.9,57.10000000000001,0.0,0,27.9,-5.206,1,5.029999999999999,173.73,65.6,2018-03-23,56,George Ezra,All My Love,0,0,0,2.682516666666667,0,0,0,0,1
George Ezra: Sugarcoat,0,42.2,70.6,65.3,0.0,5,12.0,-6.745,1,3.6799999999999997,123.954,36.8,2018-03-23,54,George Ezra,Sugarcoat,0,0,0,3.3687666666666667,0,0,0,0,1
George Ezra: Hold My Girl,0,59.699999999999996,61.4,52.7,0.0,10,11.0,-6.374,1,3.02,121.941,35.4,2018-03-23,73,George Ezra,Hold My Girl,0,0,0,3.5294,0,0,0,0,1
George Ezra: Saviour (feat. First Aid Kit),0,5.050000000000001,58.20000000000001,78.3,0.00159,7,24.4,-6.437,0,6.329999999999999,101.009,18.7,2018-03-23,54,George Ezra,Saviour (feat. First Aid Kit),0,0,0,3.537916666666667,0,0,0,0,1
George Ezra: Only a Human,0,76.5,53.0,37.1,0.0,7,14.000000000000002,-6.617000000000001,0,2.76,76.031,38.9,2018-03-23,52,George Ezra,Only a Human,0,0,0,3.5745833333333334,0,0,0,0,1
George Ezra: The Beautiful Dream,0,70.6,50.1,49.4,1.18,4,8.290000000000001,-8.468,1,2.9499999999999997,126.139,16.3,2018-03-23,52,George Ezra,The Beautiful Dream,0,0,0,4.498966666666667,0,0,0,0,1
Guided By Voices: Space Gun,0,7.430000000000001,36.6,77.3,2.64,2,34.5,-5.064,1,4.71,128.102,14.3,2018-03-23,26,Guided By Voices,Space Gun,0,1,0,4.296983333333333,0,1,0,0,1
Guided By Voices: Colonel Paper,0,0.424,60.0,70.1,0.041600000000000005,9,6.02,-4.311,1,4.19,110.961,77.7,2018-03-23,12,Guided By Voices,Colonel Paper,0,1,0,1.9985833333333334,0,1,0,0,1
Guided By Voices: King Flute,0,1.69,47.4,75.5,0.000801,7,30.0,-4.529,1,3.1300000000000003,140.094,56.49999999999999,2018-03-23,11,Guided By Voices,King Flute,0,1,0,1.3725333333333334,0,1,0,0,1
Guided By Voices: Ark Technician,0,36.6,55.1,84.8,85.0,7,27.6,-4.466,1,3.2199999999999998,119.088,82.3,2018-03-23,11,Guided By Voices,Ark Technician,0,1,0,2.3134166666666665,0,1,0,0,1
Guided By Voices: See My Field,0,0.0381,32.9,85.1,0.054,9,31.900000000000002,-3.946,1,4.15,139.011,62.1,2018-03-23,12,Guided By Voices,See My Field,0,1,0,2.7992833333333333,0,1,0,0,1
Guided By Voices: Liar's Box,0,0.483,14.3,63.6,0.014899999999999998,0,40.4,-3.6210000000000004,1,4.0,169.45,32.6,2018-03-23,10,Guided By Voices,Liar's Box,0,1,0,2.8318166666666666,0,1,0,0,1
Guided By Voices: Blink Blank,0,33.9,53.900000000000006,92.8,2.71,9,20.7,-5.206,1,2.94,99.984,73.0,2018-03-23,10,Guided By Voices,Blink Blank,0,1,0,3.425883333333333,0,1,0,0,1
Guided By Voices: Daily Get Ups,0,24.7,45.7,94.5,0.822,0,31.7,-1.9180000000000001,1,4.22,148.088,68.0,2018-03-23,9,Guided By Voices,Daily Get Ups,0,1,0,1.5898166666666667,0,1,0,0,1
Guided By Voices: Hudson Rake,0,34.5,26.200000000000003,62.8,2.4,9,16.0,-5.39,1,4.67,168.908,36.7,2018-03-23,8,Guided By Voices,Hudson Rake,0,1,0,1.7419833333333334,0,1,0,0,1
Guided By Voices: Sport Component National,0,2.09,18.0,52.2,0.0,7,12.1,-5.296,1,4.32,84.70700000000001,43.2,2018-03-23,9,Guided By Voices,Sport Component National,0,1,0,2.8107166666666665,0,1,0,0,1
Guided By Voices: I Love Kangaroos,0,6.39,69.6,84.0,0.00288,7,17.3,-4.657,1,2.85,111.05799999999999,93.3,2018-03-23,10,Guided By Voices,I Love Kangaroos,0,1,0,3.1210333333333335,0,1,0,0,1
Guided By Voices: Grey Spat Matters,0,0.000972,43.8,95.4,0.18899999999999997,0,18.4,-4.888,1,4.72,119.925,56.99999999999999,2018-03-23,10,Guided By Voices,Grey Spat Matters,0,1,0,1.4791666666666667,0,1,0,0,1
Guided By Voices: That's Good,0,0.317,48.7,57.2,35.4,0,7.9799999999999995,-5.557,1,2.7199999999999998,138.186,10.4,2018-03-23,9,Guided By Voices,That's Good,0,1,0,3.25975,0,1,0,0,1
Guided By Voices: Flight Advantage,0,0.0024000000000000002,43.2,89.5,22.8,2,7.9799999999999995,-4.614,0,4.04,140.102,43.7,2018-03-23,8,Guided By Voices,Flight Advantage,0,1,0,2.3837,0,1,0,0,1
Guided By Voices: Evolution Circus,0,1.43,18.5,78.3,82.2,9,32.5,-5.754,1,3.17,87.919,22.3,2018-03-23,7,Guided By Voices,Evolution Circus,0,1,0,3.6030166666666665,0,1,0,0,1
Jack White: Connected By Love,0,35.8,42.5,66.6,0.044500000000000005,2,13.5,-6.835,1,17.7,182.541,46.9,2018-03-23,36,Jack White,Connected By Love,0,0,0,4.63,0,1,0,0,0
Jack White: Why Walk a Dog?,0,21.9,39.4,43.1,0.732,11,14.3,-8.294,0,11.1,156.226,41.1,2018-03-23,31,Jack White,Why Walk a Dog?,0,0,0,2.490883333333333,0,1,0,0,0
Jack White: Corporation,0,10.3,77.6,79.5,58.4,4,10.8,-7.547999999999999,1,16.2,103.41,45.0,2018-03-23,34,Jack White,Corporation,0,0,0,5.65,0,1,0,0,0
Jack White: Abulia and Akrasia,0,74.6,41.9,40.1,6.17,0,26.0,-9.311,0,3.63,47.586999999999996,41.7,2018-03-23,27,Jack White,Abulia and Akrasia,0,0,0,1.472,0,1,0,0,0
Jack White: Hypermisophoniac,0,46.7,62.9,81.9,11.5,0,32.1,-9.118,1,16.6,100.325,48.9,2018-03-23,29,Jack White,Hypermisophoniac,0,0,0,3.574,0,1,0,0,0
Jack White: Ice Station Zebra,0,30.4,54.79999999999999,61.199999999999996,0.217,5,17.3,-9.841000000000001,0,22.0,97.368,55.50000000000001,2018-03-23,32,Jack White,Ice Station Zebra,0,0,0,3.993116666666667,0,1,0,0,0
Jack White: Over and Over and Over,0,0.024300000000000002,56.49999999999999,84.9,0.289,4,6.3100000000000005,-5.313,0,9.26,123.76799999999999,75.8,2018-03-23,44,Jack White,Over and Over and Over,0,0,0,3.6046666666666667,0,1,0,0,0
Jack White: Everything You've Ever Learned,0,6.01,38.0,57.10000000000001,4.17,5,9.64,-9.267999999999999,1,9.78,173.894,59.20000000000001,2018-03-23,28,Jack White,Everything You've Ever Learned,0,0,0,2.224,0,1,0,0,0
Jack White: Respect Commander,0,6.4799999999999995,35.2,83.8,13.3,4,8.27,-7.062,0,19.3,170.736,32.9,2018-03-23,30,Jack White,Respect Commander,0,0,0,4.55645,0,1,0,0,0
Jack White: Ezmerelda Steals the Show,0,95.2,53.900000000000006,19.5,0.00477,2,13.4,-14.595,1,5.680000000000001,96.271,23.9,2018-03-23,25,Jack White,Ezmerelda Steals the Show,0,0,0,1.7122166666666667,0,1,0,0,0
Jack White: Get In the Mind Shaft,0,20.0,66.7,47.9,0.053,9,19.8,-9.961,0,9.15,86.286,39.3,2018-03-23,27,Jack White,Get In the Mind Shaft,0,0,0,4.2237833333333334,0,1,0,0,0
Jack White: What's Done is Done,0,74.0,66.4,26.8,0.00829,7,35.3,-10.807,1,9.17,75.611,29.100000000000005,2018-03-23,29,Jack White,What's Done is Done,0,0,0,2.903783333333333,0,1,0,0,0
Jack White: Humoresque,0,90.2,44.2,18.3,5.08,0,10.4,-17.476,1,3.38,156.696,22.4,2018-03-23,27,Jack White,Humoresque,0,0,0,3.181966666666667,0,1,0,0,0
Preoccupations: Espionage,0,5.390000000000001,34.2,95.7,65.7,2,17.4,-3.158,0,10.4,170.295,38.1,2018-03-23,30,Preoccupations,Espionage,0,1,0,4.474366666666667,0,1,0,0,1
Preoccupations: Decompose,0,12.0,55.60000000000001,91.4,46.9,2,10.3,-4.793,1,2.91,151.977,55.89999999999999,2018-03-23,23,Preoccupations,Decompose,0,1,0,4.313633333333334,0,1,0,0,1
Preoccupations: Disarray,0,0.173,27.800000000000004,94.8,43.9,7,9.47,-3.819,0,5.6,74.635,53.2,2018-03-23,32,Preoccupations,Disarray,0,1,0,3.8151333333333333,0,1,0,0,1
Preoccupations: Manipulation,0,44.4,40.7,76.3,20.4,11,8.72,-6.126,1,4.61,109.97,28.499999999999996,2018-03-23,20,Preoccupations,Manipulation,0,1,0,3.2295333333333334,0,1,0,0,1
Preoccupations: Antidote,0,25.8,35.5,88.7,15.5,11,26.5,-6.22,0,8.63,110.95100000000001,6.65,2018-03-23,20,Preoccupations,Antidote,0,1,0,6.022316666666667,0,1,0,0,1
Preoccupations: Solace,0,19.4,27.9,96.5,2.29,7,43.6,-3.3569999999999998,1,9.99,76.173,41.3,2018-03-23,22,Preoccupations,Solace,0,1,0,4.538216666666667,0,1,0,0,1
Preoccupations: Doubt,0,4.62,49.8,63.9,94.5,2,13.4,-6.4639999999999995,1,3.42,119.94,23.9,2018-03-23,18,Preoccupations,Doubt,0,1,0,4.659183333333333,0,1,0,0,1
Preoccupations: Compliance,0,0.00045499999999999995,29.9,54.400000000000006,84.5,1,12.3,-8.056000000000001,1,3.75,89.726,21.7,2018-03-23,18,Preoccupations,Compliance,0,1,0,5.134916666666666,0,1,0,0,1
Toni Braxton: Deadwood,0,6.8500000000000005,64.0,56.99999999999999,0.0,1,8.28,-4.29,0,2.85,80.04,65.5,2018-03-23,37,Toni Braxton,Deadwood,0,0,0,3.990883333333333,1,0,0,1,0
Toni Braxton: Sex & Cigarettes,0,75.5,39.7,39.5,0.0,2,16.3,-6.6610000000000005,0,5.42,89.67299999999999,41.3,2018-03-23,36,Toni Braxton,Sex & Cigarettes,0,0,0,3.7802166666666666,1,0,0,1,0
Toni Braxton: Long As I Live,0,6.3100000000000005,53.29999999999999,74.9,0.0109,3,6.84,-5.106,0,11.7,89.98899999999999,56.89999999999999,2018-03-23,52,Toni Braxton,Long As I Live,0,0,0,4.84845,1,0,0,1,0
Toni Braxton: FOH,0,83.4,64.9,30.4,0.0,9,18.2,-9.18,0,3.18,111.905,46.5,2018-03-23,36,Toni Braxton,FOH,0,0,0,2.79045,1,0,0,1,0
Toni Braxton: Sorry,0,0.993,69.9,68.0,0.0,4,11.0,-3.6069999999999998,0,2.76,94.979,57.8,2018-03-23,33,Toni Braxton,Sorry,0,0,0,3.933333333333333,1,0,0,1,0
Toni Braxton: My Heart,0,75.5,43.4,38.2,0.0,9,13.3,-9.868,1,3.1,139.059,22.4,2018-03-23,35,Toni Braxton,My Heart,0,0,0,4.14755,1,0,0,1,0
Toni Braxton: Coping,0,25.5,63.5,50.9,0.0,3,18.8,-5.6129999999999995,1,4.04,121.887,20.2,2018-03-23,36,Toni Braxton,Coping,0,0,0,3.903783333333333,1,0,0,1,0
Toni Braxton: Missin',0,16.8,73.2,72.1,0.0,5,13.200000000000001,-5.784,0,13.699999999999998,111.04299999999999,71.8,2018-03-23,36,Toni Braxton,Missin',0,0,0,3.505333333333333,1,0,0,1,0
Troy Cassar-Daley: Proud Young Man,0,74.7,51.9,22.2,0.000456,11,15.1,-14.495999999999999,0,3.62,78.86,27.399999999999995,2018-03-28,5,Troy Cassar-Daley,Proud Young Man,1,0,0,3.1376833333333334,0,1,0,0,1
Troy Cassar-Daley: Should Have Been There,0,72.4,45.9,41.7,0.0,0,42.9,-11.255999999999998,1,4.1,82.458,36.6,2018-03-28,5,Troy Cassar-Daley,Should Have Been There,1,0,0,3.26485,0,1,0,0,1
Troy Cassar-Daley: The River Of Sorrow,0,79.0,52.800000000000004,28.000000000000004,0.0,4,23.7,-11.189,1,3.06,76.905,35.0,2018-03-28,9,Troy Cassar-Daley,The River Of Sorrow,1,0,0,4.28795,0,1,0,0,1
Troy Cassar-Daley: Wet A Line,0,62.9,71.9,52.7,0.00193,7,21.9,-9.12,1,3.93,147.076,72.8,2018-03-28,4,Troy Cassar-Daley,Wet A Line,1,0,0,2.544,0,1,0,0,1
Troy Cassar-Daley: That's Why I'm Your Friend,0,89.3,68.9,18.4,0.00385,11,9.47,-13.703,1,3.27,106.845,61.1,2018-03-28,4,Troy Cassar-Daley,That's Why I'm Your Friend,1,0,0,3.032216666666667,0,1,0,0,1
Troy Cassar-Daley: If You Ever Think Of Me,0,21.8,59.699999999999996,54.50000000000001,0.00542,4,20.9,-7.928999999999999,1,3.2300000000000004,121.295,42.5,2018-03-28,4,Troy Cassar-Daley,If You Ever Think Of Me,1,0,0,3.6226666666666665,0,1,0,0,1
Troy Cassar-Daley: Goin' Straight,0,34.7,53.6,83.5,0.00103,9,26.5,-8.123,1,3.2800000000000002,161.059,92.3,2018-03-28,4,Troy Cassar-Daley,Goin' Straight,1,0,0,3.0328833333333334,0,1,0,0,1
Troy Cassar-Daley: Almost Home,0,50.9,50.2,46.9,0.05269999999999999,5,10.4,-10.623,1,3.17,88.124,38.2,2018-03-28,5,Troy Cassar-Daley,Almost Home,1,0,0,3.74,0,1,0,0,1
Troy Cassar-Daley: Original Australian Working Man,0,43.7,50.8,77.5,0.0,2,66.4,-7.281000000000001,1,3.92,97.10799999999999,58.70000000000001,2018-03-28,11,Troy Cassar-Daley,Original Australian Working Man,1,0,0,3.31555,0,1,0,0,1
Troy Cassar-Daley: You Can't Take The Country Out Of The Boy,0,7.91,48.5,87.8,0.000329,2,6.54,-5.245,1,3.94,188.226,94.8,2018-03-28,10,Troy Cassar-Daley,You Can't Take The Country Out Of The Boy,1,0,0,2.77,0,1,0,0,1
Troy Cassar-Daley: Back Home Again,0,20.8,59.8,39.4,0.0,4,20.9,-9.027999999999999,1,2.7,110.429,40.9,2018-03-28,4,Troy Cassar-Daley,Back Home Again,1,0,0,4.792216666666667,0,1,0,0,1
Troy Cassar-Daley: You'll Never Know 'Till You Try,0,40.0,49.3,37.6,0.000277,2,8.23,-7.247000000000001,1,2.65,80.688,28.9,2018-03-28,4,Troy Cassar-Daley,You'll Never Know 'Till You Try,1,0,0,3.6366666666666667,0,1,0,0,1
Troy Cassar-Daley: Always Running,0,2.92,68.0,67.8,0.0,2,28.999999999999996,-11.360999999999999,1,5.390000000000001,104.90700000000001,56.8,2018-03-28,3,Troy Cassar-Daley,Always Running,1,0,0,3.212666666666667,0,1,0,0,1
Troy Cassar-Daley: Music Man,0,3.64,56.49999999999999,43.5,0.000665,2,24.9,-13.434000000000001,1,2.59,147.97,51.300000000000004,2018-03-28,3,Troy Cassar-Daley,Music Man,1,0,0,3.7251166666666666,0,1,0,0,1
Troy Cassar-Daley: Love Me,0,76.5,51.300000000000004,10.9,0.0,0,14.099999999999998,-15.724,1,3.73,108.587,65.6,2018-03-28,4,Troy Cassar-Daley,Love Me,1,0,0,3.5537833333333335,0,1,0,0,1
Troy Cassar-Daley: Your Broken Heart Gets In The Way,0,15.299999999999999,62.2,53.6,0.0,4,12.4,-7.16,1,2.7,75.015,77.5,2018-03-28,4,Troy Cassar-Daley,Your Broken Heart Gets In The Way,1,0,0,2.5806666666666667,0,1,0,0,1
Troy Cassar-Daley: The Biggest Disappointment (feat. Slim Dusty),0,11.3,56.99999999999999,62.8,0.000114,9,8.709999999999999,-6.662000000000001,1,2.9,162.14600000000002,75.1,2018-03-28,7,Troy Cassar-Daley,The Biggest Disappointment (feat. Slim Dusty),1,0,0,3.2248833333333335,0,1,0,0,1
Troy Cassar-Daley: Ramblin' Man (feat. Tommy Emmanuel),0,15.1,43.3,92.5,0.000202,9,7.739999999999999,-5.968,1,7.090000000000001,186.165,77.5,2018-03-28,6,Troy Cassar-Daley,Ramblin' Man (feat. Tommy Emmanuel),1,0,0,3.8526666666666665,0,1,0,0,1
Troy Cassar-Daley: Someday,0,7.870000000000001,68.1,51.4,0.000113,7,8.76,-8.818,1,2.8,117.551,56.8,2018-03-28,4,Troy Cassar-Daley,Someday,1,0,0,3.482,0,1,0,0,1
Troy Cassar-Daley: Long Black Veil,0,68.3,66.6,31.900000000000002,0.00125,4,9.64,-11.46,1,2.7,113.08200000000001,36.2,2018-03-28,4,Troy Cassar-Daley,Long Black Veil,1,0,0,3.421116666666667,0,1,0,0,1
Troy Cassar-Daley: Everthing's Going To Be Alright,0,69.5,64.4,56.99999999999999,0.00107,4,6.260000000000001,-7.9879999999999995,1,2.39,106.25399999999999,69.4,2018-03-28,5,Troy Cassar-Daley,Everthing's Going To Be Alright,1,0,0,3.82045,0,1,0,0,1
Troy Cassar-Daley: Last Mile Home,0,68.1,63.6,46.5,0.0,2,11.2,-7.689,1,2.81,104.435,45.3,2018-03-28,5,Troy Cassar-Daley,Last Mile Home,1,0,0,3.37445,0,1,0,0,1
Troy Cassar-Daley: Yesterday's Bed,0,46.6,63.7,50.4,0.0702,2,7.9399999999999995,-7.912999999999999,1,2.2399999999999998,95.027,45.1,2018-03-28,4,Troy Cassar-Daley,Yesterday's Bed,1,0,0,4.305416666666667,0,1,0,0,1
"Troy Cassar-Daley: Down To The River To Pray (feat. Laurel, Clay and Jem Cassar-Daley)",0,92.7,50.8,14.2,0.0,4,11.9,-9.936,1,3.5700000000000003,131.412,49.8,2018-03-28,4,Troy Cassar-Daley,"Down To The River To Pray (feat. Laurel, Clay and Jem Cassar-Daley)",1,0,0,3.4337833333333334,0,1,0,0,1
Troy Cassar-Daley: Language Song,0,82.3,53.29999999999999,25.8,0.0,7,8.64,-13.937999999999999,1,2.9899999999999998,95.06299999999999,41.8,2018-03-28,10,Troy Cassar-Daley,Language Song,1,0,0,1.8203,0,1,0,0,1
deadmau5: imaginary friends - ov,0,57.2,9.71,17.8,93.4,7,8.24,-15.84,1,3.51,169.53400000000002,4.58,2018-03-30,33,deadmau5,imaginary friends - ov,0,0,0,1.71875,0,0,1,0,0
deadmau5: luxuria - ov,0,71.6,7.7,9.77,88.5,0,7.049999999999999,-22.484,1,3.74,80.516,3.7199999999999998,2018-03-30,32,deadmau5,luxuria - ov,0,0,0,3.375,0,0,1,0,0
deadmau5: coelacanth - ov,0,23.8,5.88,39.0,94.1,0,26.5,-10.007,0,3.29,66.925,3.2,2018-03-30,30,deadmau5,coelacanth - ov,0,0,0,7.866666666666666,0,0,1,0,0
deadmau5: acedia - ov,0,90.2,16.9,14.400000000000002,96.4,6,6.819999999999999,-16.397000000000002,1,3.8600000000000003,127.537,4.0,2018-03-30,30,deadmau5,acedia - ov,0,0,0,5.78125,0,0,1,0,0
deadmau5: avaritia - ov,0,54.89999999999999,12.9,18.7,90.9,5,10.2,-13.792,1,3.75,83.46700000000001,3.62,2018-03-30,30,deadmau5,avaritia - ov,0,0,0,2.9629166666666666,0,0,1,0,0
deadmau5: monophobia - ov,0,68.1,40.5,17.4,88.6,6,22.7,-18.139,0,3.2300000000000004,114.988,3.83,2018-03-30,31,deadmau5,monophobia - ov,0,0,0,5.634783333333333,0,0,1,0,0
deadmau5: gula - ov,0,92.1,41.7,19.8,92.1,8,9.3,-13.515999999999998,0,3.38,64.07600000000001,6.76,2018-03-30,29,deadmau5,gula - ov,0,0,0,2.2664166666666667,0,0,1,0,0
deadmau5: invidia - ov,0,68.9,23.0,31.2,92.1,1,11.3,-13.689,0,3.7800000000000002,63.605,3.7800000000000002,2018-03-30,28,deadmau5,invidia - ov,0,0,0,3.3125,0,0,1,0,0
deadmau5: unjaded - ov,0,57.2,28.499999999999996,25.5,93.9,10,9.49,-13.946,0,3.27,80.082,3.8600000000000003,2018-03-30,28,deadmau5,unjaded - ov,0,0,0,3.5392,0,0,1,0,0
deadmau5: ira - ov,0,90.9,34.6,31.0,95.2,6,10.1,-14.588,0,3.18,104.911,3.6900000000000004,2018-03-30,28,deadmau5,ira - ov,0,0,0,5.485716666666667,0,0,1,0,0
deadmau5: fn pig - ov,0,69.2,12.5,20.5,81.7,9,8.309999999999999,-14.647,1,3.8,75.84,3.64,2018-03-30,29,deadmau5,fn pig - ov,0,0,0,8.533333333333333,0,0,1,0,0
deadmau5: hr 8938 cephei - ov,0,80.2,6.1,21.5,95.7,9,8.14,-16.312,0,4.760000000000001,68.05199999999999,3.54,2018-03-30,28,deadmau5,hr 8938 cephei - ov,0,0,0,5.866666666666666,0,0,1,0,0
deadmau5: superbia - ov,0,69.1,16.2,22.4,94.7,7,10.7,-13.550999999999998,0,3.27,63.97,3.64,2018-03-30,27,deadmau5,superbia - ov,0,0,0,4.375,0,0,1,0,0
deadmau5: caritas - ov,0,10.3,8.73,19.7,87.1,0,17.9,-13.247,0,4.3,86.47399999999999,3.9600000000000004,2018-03-30,26,deadmau5,caritas - ov,0,0,0,1.63795,0,0,1,0,0
deadmau5: strobe - ov,0,80.0,30.8,16.2,95.6,8,8.8,-15.665999999999999,0,3.27,79.973,6.43,2018-03-30,34,deadmau5,strobe - ov,0,0,0,5.175133333333333,0,0,1,0,0
En Vogue: Blue Skies,0,8.83,63.6,79.4,0.00167,7,14.099999999999998,-2.998,0,5.24,89.846,38.6,2018-04-06,19,En Vogue,Blue Skies,0,0,0,5.410033333333334,1,0,0,1,0
En Vogue: Déjà vu,0,1.27,78.9,64.4,0.19199999999999998,1,9.64,-5.805,1,8.6,119.969,76.8,2018-04-06,18,En Vogue,Déjà vu,0,0,0,4.57085,1,0,0,1,0
En Vogue: Rocket,0,11.8,56.60000000000001,46.2,0.0,9,28.999999999999996,-6.169,0,2.8899999999999997,59.001999999999995,21.9,2018-04-06,23,En Vogue,Rocket,0,0,0,3.86535,1,0,0,1,0
En Vogue: Reach 4 Me,0,3.6799999999999997,63.2,59.4,0.000153,3,14.000000000000002,-7.7010000000000005,0,7.6899999999999995,103.0,39.6,2018-04-06,24,En Vogue,Reach 4 Me,0,0,0,3.84875,1,0,0,1,0
En Vogue: Electric Café,0,7.46,94.7,71.9,42.1,10,5.050000000000001,-3.6460000000000004,0,5.46,124.96600000000001,96.4,2018-04-06,20,En Vogue,Electric Café,0,0,0,4.5696,1,0,0,1,0
En Vogue: Life,0,2.01,72.8,64.9,2.4,10,9.3,-7.4,0,5.8,117.944,39.5,2018-04-06,12,En Vogue,Life,0,0,0,4.157383333333334,1,0,0,1,0
